State Code,District Code,Sub District Code,Town-Village Code,city_or_town_name,source
9,145,764,800798,Saunkh (NP),Census 2011 urban-name heuristic
9,145,764,800799,Mathura (NPP),Census 2011 urban-name heuristic
9,145,764,800800,Mathura (CB),Census 2011 urban-name heuristic
9,146,765,124572,Khandauli (CT),Census 2011 urban-name heuristic
9,146,765,800801,Etmadpur (NPP),Census 2011 urban-name heuristic
9,146,766,124689,Artauni (CT),Census 2011 urban-name heuristic
9,146,766,124690,Dehtora (CT),Census 2011 urban-name heuristic
9,146,766,124691,Patholi (CT),Census 2011 urban-name heuristic
9,146,766,124692,Kalwari (CT),Census 2011 urban-name heuristic
9,146,766,124693,Deoretha (CT),Census 2011 urban-name heuristic
9,146,766,124694,Rohta (CT),Census 2011 urban-name heuristic
9,146,766,124695,Kaulakha (CT),Census 2011 urban-name heuristic
9,146,766,124696,Nainana-Brahman (CT),Census 2011 urban-name heuristic
9,146,766,124697,Azizpur (CT),Census 2011 urban-name heuristic
9,146,766,124698,Dhanauli (CT),Census 2011 urban-name heuristic
9,146,766,124699,Nainana Jat (CT),Census 2011 urban-name heuristic
9,146,766,800802,Dayalbagh (NP),Census 2011 urban-name heuristic
9,146,766,800803,Swamibagh (NP),Census 2011 urban-name heuristic
9,146,766,800804,Agra (M Corp.),Census 2011 urban-name heuristic
9,146,766,800805,Agra (CB),Census 2011 urban-name heuristic
9,146,767,124869,Runkata (CT),Census 2011 urban-name heuristic
9,146,767,800806,Achhnera (NPP),Census 2011 urban-name heuristic
9,146,767,800807,Kiraoali (NP),Census 2011 urban-name heuristic
9,146,767,800808,Fatehpur Sikri (NPP),Census 2011 urban-name heuristic
9,146,768,800809,Jagner (NP),Census 2011 urban-name heuristic
9,146,768,800810,Kheragarh (NP),Census 2011 urban-name heuristic
9,146,769,800811,Shamsabad (NPP),Census 2011 urban-name heuristic
9,146,769,800812,Fatehabad (NP),Census 2011 urban-name heuristic
9,146,770,800813,Pinahat (NP),Census 2011 urban-name heuristic
9,146,770,800814,Bah (NPP),Census 2011 urban-name heuristic
9,147,771,125502,Tundla Railway Colony (CT),Census 2011 urban-name heuristic
9,147,771,125503,Tundla Kham (CT),Census 2011 urban-name heuristic
9,147,771,800815,Tundla (NPP),Census 2011 urban-name heuristic
9,147,772,800816,Firozabad (NPP),Census 2011 urban-name heuristic
9,147,773,800817,Fariha (NP),Census 2011 urban-name heuristic
9,147,773,800818,Jasrana (NP),Census 2011 urban-name heuristic
9,147,774,126213,Makhanpur (CT),Census 2011 urban-name heuristic
9,147,774,126214,"Etawah-Karhal Road, Southara Kunjpura Road, Pengu Araon Road. Adhayapak Nagar, Agra Road, Khemganj and Sarai Mohanganj (OG)",Census 2011 urban-name heuristic
9,147,774,800819,Shikohabad (NPP),Census 2011 urban-name heuristic
9,147,774,800820,Sirsaganj (NPP + OG),Census 2011 urban-name heuristic
9,147,774,800820,Sirsaganj (NPP),Census 2011 urban-name heuristic
9,148,775,126469,Nagla Rate and Ram Lila Maidan (OG),Census 2011 urban-name heuristic
9,148,775,126470,Railway Colony and Power House Colony (OG),Census 2011 urban-name heuristic
9,148,775,800821,Kuraoali (NP),Census 2011 urban-name heuristic
9,148,775,800822,Jyoti Khuriya (NP),Census 2011 urban-name heuristic
9,148,775,800823,Ghiraur (NP),Census 2011 urban-name heuristic
9,148,775,800824,Mainpuri (NPP + OG),Census 2011 urban-name heuristic
9,148,775,800824,Mainpuri (NPP),Census 2011 urban-name heuristic
9,148,776,800825,Karhal (NP),Census 2011 urban-name heuristic
9,148,777,800826,Bhogaon (NP),Census 2011 urban-name heuristic
9,148,777,800827,Bewar (NP),Census 2011 urban-name heuristic
9,148,777,800828,Kusmara (NP),Census 2011 urban-name heuristic
9,148,777,800829,Kishni (NP),Census 2011 urban-name heuristic
9,149,778,800830,Gawan (NP),Census 2011 urban-name heuristic
9,149,778,800831,Babrala (NP),Census 2011 urban-name heuristic
9,149,778,800832,Gunnaur (NP),Census 2011 urban-name heuristic
9,149,779,800833,Islamnagar (NP),Census 2011 urban-name heuristic
9,149,779,800834,Faizganj (NP),Census 2011 urban-name heuristic
9,149,779,800835,Mundiya (NP),Census 2011 urban-name heuristic
9,149,779,800836,Bisauli (NPP),Census 2011 urban-name heuristic
9,149,779,800837,Saidpur (NP),Census 2011 urban-name heuristic
9,149,779,800838,Wazirganj (NP),Census 2011 urban-name heuristic
9,149,780,800839,Rudayan (NP),Census 2011 urban-name heuristic
9,149,780,800840,Bilsi (NPP),Census 2011 urban-name heuristic
9,149,781,800841,Sahaswan (NPP),Census 2011 urban-name heuristic
9,149,782,800842,Kachhla (NP),Census 2011 urban-name heuristic
9,149,782,800843,Ujhani (NPP),Census 2011 urban-name heuristic
9,149,782,800844,Budaun (NPP),Census 2011 urban-name heuristic
9,149,782,800845,Kunwargaon (NP),Census 2011 urban-name heuristic
9,149,782,800846,Gulariya (NP),Census 2011 urban-name heuristic
9,149,782,800847,Sakhanu (NP),Census 2011 urban-name heuristic
9,149,783,800848,Kakrala (NPP),Census 2011 urban-name heuristic
9,149,783,800849,Allapur (NP),Census 2011 urban-name heuristic
9,149,783,800850,Dataganj (NP),Census 2011 urban-name heuristic
9,149,783,800851,Usawan (NP),Census 2011 urban-name heuristic
9,149,783,800852,Usehat (NP),Census 2011 urban-name heuristic
9,150,784,800853,Baheri (NPP),Census 2011 urban-name heuristic
9,150,784,800854,Faridpur (NP),Census 2011 urban-name heuristic
9,150,784,800855,Richha (NP),Census 2011 urban-name heuristic
9,150,784,800856,Deoranian (NP),Census 2011 urban-name heuristic
9,150,784,800857,Shergarh (NP),Census 2011 urban-name heuristic
9,150,785,800858,Shishgarh (NP),Census 2011 urban-name heuristic
9,150,785,800859,Mirganj (NP),Census 2011 urban-name heuristic
9,150,785,800860,Fatehganj Pashchimi (NP),Census 2011 urban-name heuristic
9,150,785,800861,Shahi (NP),Census 2011 urban-name heuristic
9,150,786,130130,Iffco Census Village (CT),Census 2011 urban-name heuristic
9,150,786,800862,Bisharatganj (NP),Census 2011 urban-name heuristic
9,150,786,800863,Aonla (NPP),Census 2011 urban-name heuristic
9,150,786,800864,Sirauli (NP),Census 2011 urban-name heuristic
9,150,787,130470,Kareli (CT),Census 2011 urban-name heuristic
9,150,787,130471,Kandharpur (CT),Census 2011 urban-name heuristic
9,150,787,130472,Saidpur Khajuria (CT),Census 2011 urban-name heuristic
9,150,787,130473,Mohenpur (CT),Census 2011 urban-name heuristic
9,150,787,130474,Padarathpur (CT),Census 2011 urban-name heuristic
9,150,787,130475,Parsona (CT),Census 2011 urban-name heuristic
9,150,787,130476,Pipalsana Chaudhari (CT),Census 2011 urban-name heuristic
9,150,787,130477,Kakgaina (CT),Census 2011 urban-name heuristic
9,150,787,130478,Northern Railway Colony (OG),Census 2011 urban-name heuristic
9,150,787,800865,Dhaura Tanda (NP),Census 2011 urban-name heuristic
9,150,787,800866,Bareilly (M Corp. + OG),Census 2011 urban-name heuristic
9,150,787,800866,Bareilly (M Corp.),Census 2011 urban-name heuristic
9,150,787,800867,Bareilly (CB),Census 2011 urban-name heuristic
9,150,787,800868,Thiriya Nizamat Khan (NP),Census 2011 urban-name heuristic
9,150,787,800869,Rithora (NP),Census 2011 urban-name heuristic
9,150,788,130808,Hafiz Ganj (CT),Census 2011 urban-name heuristic
9,150,788,800870,Sainthal (NP),Census 2011 urban-name heuristic
9,150,788,800871,Nawabganj (NPP),Census 2011 urban-name heuristic
9,150,789,800872,Fatehganj Purvi (NP),Census 2011 urban-name heuristic
9,150,789,800873,Faridpur (NPP),Census 2011 urban-name heuristic
9,151,790,131660,Pakriya Naugwan Mustqil (CT),Census 2011 urban-name heuristic
9,151,790,131661,Barha (CT),Census 2011 urban-name heuristic
9,151,790,800874,Gulariya Bhindara (NP),Census 2011 urban-name heuristic
9,151,790,800875,Nyoria Husainpur (NP),Census 2011 urban-name heuristic
9,151,790,800876,Jahanabad (NP),Census 2011 urban-name heuristic
9,151,790,800877,Pilibhit (NPP),Census 2011 urban-name heuristic
9,151,791,800878,Barkhera (NP),Census 2011 urban-name heuristic
9,151,791,800879,Bisalpur (NPP),Census 2011 urban-name heuristic
9,151,791,800880,Bilsanda (NP),Census 2011 urban-name heuristic
9,151,792,800881,Kalinagar (NP),Census 2011 urban-name heuristic
9,151,792,800882,Puranpur (NPP),Census 2011 urban-name heuristic
9,152,793,800883,Khutar (NP),Census 2011 urban-name heuristic
9,152,793,800884,Powayan (NP),Census 2011 urban-name heuristic
9,152,794,800885,Khudaganj (NP),Census 2011 urban-name heuristic
9,152,794,800886,Katra (NP),Census 2011 urban-name heuristic
